;NAME;JOBREF;CORRSTARTTIME;CORRSTOPTIME;QTYGOOD;CORRSTARTDATE;CORRSTOPDATE
190;SW26-1 : 1175 x 676 : B/B : 115G : ST1 : 3D/3G/3B/12T : EA;536093;27781;28560;9.0;2018-12-19;2018-12-19
191;CF76S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : 76SIL;535725;28560;36314;48.0;2018-12-19;2018-12-19
192;BD30 : 1175 x 676 : H/H : 190M : ST1 : 3D/4F/4B/12T : SA;535631;43677;44608;10.0;2018-12-19;2018-12-19
193;CF56S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;521636;82635;3600;0.0;2018-01-03;2018-01-04
194;SW56-1 : 1275 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;522643;71952;77248;0.0;2018-01-11;2018-01-11
195;SW56-1 : 1275 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;522643;77248;81465;64.0;2018-01-11;2018-01-11
196;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;523679;58190;63045;0.0;2018-01-25;2018-01-25
197;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;523679;63045;68567;48.0;2018-01-25;2018-01-25
198;SW56-1 : 1375 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;523681;63045;68567;39.0;2018-01-25;2018-01-25
199;CF56SM : 925 x 576 : H/H : 140G : ST1 : 4D/3F/3B/12T : HACF;523741;3600;5024;0.0;2018-01-30;2018-01-30
200;CF56SM : 925 x 576 : H/H : 140G : ST1 : 4D/3F/3B/12T : HACF;523741;5024;7351;24.0;2018-01-30;2018-01-30
201;CF56SM : 925 x 576 : H/H : 140G : ST1 : 4D/3F/3B/12T : HACF;523741;5024;7351;0.0;2018-01-30;2018-01-30
202;CF56SM : 925 x 576 : H/H : 140G : ST1 : 4D/3F/3B/12T : HACF;523741;7351;7362;0.0;2018-01-30;2018-01-30
203;CF56SM : 925 x 576 : H/H : 140G : ST1 : 4D/3F/3B/12T : HACF;523741;7351;7362;0.0;2018-01-30;2018-01-30
204;CF56SM : 925 x 576 : H/H : 140G : ST1 : 4D/3F/3B/12T : HACF;523741;7362;7405;0.0;2018-01-30;2018-01-30
205;CF56SM : 925 x 576 : H/H : 140G : ST1 : 4D/3F/3B/12T : HACF;523741;7362;7405;24.0;2018-01-30;2018-01-30
206;CF56SM : 925 x 576 : H/H : 140G : ST1 : 4D/3F/3B/12T : HACF;523741;7362;7405;0.0;2018-01-30;2018-01-30
207;CF56SM : 925 x 576 : H/H : 140G : ST1 : 4D/3F/3B/12T : HACF;523741;7362;7405;0.0;2018-01-30;2018-01-30
208;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;523213;57094;60171;0.0;2018-01-30;2018-01-30
209;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;523213;60171;66058;38.0;2018-01-30;2018-01-30
210;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;522466;80621;3227;101.0;2018-01-30;2018-01-31
211;SW56-1 : 1375 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;523480;76889;77048;0.0;2018-01-31;2018-01-31
212;SW56-1 : 1375 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;523480;83308;85301;0.0;2018-01-31;2018-01-31
213;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;523477;83308;85301;0.0;2018-01-31;2018-01-31
214;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;522464;86350;1252;0.0;2018-01-31;2018-02-01
215;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;522464;1252;7552;96.0;2018-02-01;2018-02-01
216;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;522468;73216;76943;0.0;2018-02-06;2018-02-06
217;CF56SM : 925 x 576 : H/H : 140G : ST1 : 4D/3F/3B/12T : HACF;524179;80108;81361;24.0;2018-02-13;2018-02-13
218;CF56S : 1130 x 540 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;524020;57391;58865;0.0;2018-02-14;2018-02-14
219;CF76S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : 76SIL;523122;58865;59716;0.0;2018-02-14;2018-02-14
220;CF56S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;523974;63159;64312;0.0;2018-02-14;2018-02-14
221;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;524676;57567;57726;0.0;2018-02-15;2018-02-15
222;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;524676;59998;64865;0.0;2018-02-15;2018-02-15
223;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;524676;64865;69243;1.0;2018-02-15;2018-02-15
224;SW56-1 : 1375 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;524390;76475;82388;48.0;2018-02-19;2018-02-19
225;SW56-3 : 1175 x 576 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;524211;1860;3480;0.0;2018-02-20;2018-02-20
226;SW56-3 : 1175 x 576 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;524211;3480;7117;20.0;2018-02-20;2018-02-20
227;SW56-1 : 1275 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;524210;3480;7117;49.0;2018-02-20;2018-02-20
228;BD30 : 1375 x 676 : H/H : 190M : ST1 : 3D/4F/4B/12T : SA;524859;71922;72019;0.0;2018-02-28;2018-02-28
229;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;525673;70668;74989;0.0;2018-03-14;2018-03-14
230;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;525673;74989;77252;48.0;2018-03-14;2018-03-14
231;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;525721;55500;59651;0.0;2018-03-15;2018-03-15
232;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;525721;59651;61665;25.0;2018-03-15;2018-03-15
233;CF56S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;526573;55914;68464;114.0;2018-04-16;2018-04-16
234;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;525240;84961;2604;46.0;2018-04-16;2018-04-17
235;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;527642;65800;82260;160.0;2018-05-14;2018-05-14
236;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;527619;64001;70881;0.0;2018-05-16;2018-05-16
237;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;527619;70881;78016;87.0;2018-05-16;2018-05-16
238;CF56S : 1130 x 540 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;527881;79267;80192;0.0;2018-05-16;2018-05-16
239;CF56S : 1130 x 540 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;527881;30;40;48.0;2018-05-17;2018-05-17
240;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;528029;59217;59250;0.0;2018-05-17;2018-05-17
241;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;528029;59250;60802;0.0;2018-05-17;2018-05-17
242;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;528029;60802;63509;49.0;2018-05-17;2018-05-17
243;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;528029;60802;63509;0.0;2018-05-17;2018-05-17
244;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;528029;63509;71981;49.0;2018-05-17;2018-05-17
245;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;528029;63509;71981;0.0;2018-05-17;2018-05-17
246;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;528029;71981;80056;49.0;2018-05-17;2018-05-17
247;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;528029;71981;80056;49.0;2018-05-17;2018-05-17
248;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;528029;71981;80056;0.0;2018-05-17;2018-05-17
249;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;528029;71981;80056;0.0;2018-05-17;2018-05-17
250;SW56-1 : 1275 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;528034;62773;68770;48.0;2018-05-23;2018-05-23
251;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;528767;56076;68888;0.0;2018-06-07;2018-06-07
252;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;528767;68888;71226;110.0;2018-06-07;2018-06-07
253;SW56-1 : 1130 x 550 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;529339;68888;71226;0.0;2018-06-07;2018-06-07
254;SW56-1 : 1130 x 550 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;529339;71226;80960;8.0;2018-06-07;2018-06-07
255;SW56-1 : 1095 x 676 : H/H : 140G : ST1 : 3D/3F/3B/11T : EA;529209;83626;89;0.0;2018-06-12;2018-06-13
256;SW56-1 : 1095 x 676 : H/H : 140G : ST1 : 3D/3F/3B/11T : EA;529209;1412;2780;30.0;2018-06-13;2018-06-13
257;CF56S : 1130 x 540 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;529001;56120;59972;0.0;2018-06-13;2018-06-13
258;CF56S : 1130 x 540 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;529001;59972;65105;36.0;2018-06-13;2018-06-13
259;CF76S : 1130 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : 76SIL;529089;59972;65105;0.0;2018-06-13;2018-06-13
260;CF76S : 1130 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : 76SIL;529089;65105;71737;48.0;2018-06-13;2018-06-13
261;CF76S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : 76SIL;529090;65105;71737;0.0;2018-06-13;2018-06-13
262;CF76S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : 76SIL;529090;79113;81383;37.0;2018-06-13;2018-06-13
263;CF56S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;529092;71320;83280;80.0;2018-06-14;2018-06-14
264;CF36KFM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;530143;85832;509;0.0;2018-08-14;2018-08-15
265;CF36KFM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;530143;509;3600;75.0;2018-08-15;2018-08-15
266;CF36KFM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;530143;509;3600;65.0;2018-08-15;2018-08-15
267;SW56-1 : 1375 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;531443;65808;72394;0.0;2018-09-13;2018-09-13
268;SW56-1 : 1375 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;531443;72394;79085;48.0;2018-09-13;2018-09-13
269;CF56S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;531337;72394;79085;55.0;2018-09-13;2018-09-13
270;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;532704;62715;70200;55.0;2018-10-04;2018-10-04
271;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;533756;58209;60391;0.0;2018-10-23;2018-10-23
272;CF76S : 1130 x 540 : H/H : 140G : ST1 : 3D/3F/2B/12T : 76SIL;533289;60391;61489;0.0;2018-10-23;2018-10-23
273;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;533267;56090;59621;0.0;2018-10-24;2018-10-24
274;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;533267;59621;62011;0.0;2018-10-24;2018-10-24
275;SW56-1 : 1275 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;532745;59621;62011;0.0;2018-10-24;2018-10-24
276;SP16-1 : 1175 x 676 : 115G : ST1 : 3D/3G/3B/12T : HA;533143;62011;66757;0.0;2018-10-24;2018-10-24
277;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;533142;66757;72252;0.0;2018-10-24;2018-10-24
278;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;533758;77107;5510;0.0;2018-10-24;2018-10-25
279;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;533758;5510;6378;0.0;2018-10-25;2018-10-25
280;CF56S : 1375 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;531181;60271;60277;0.0;2018-10-25;2018-10-25
281;CF56S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;532628;60277;60603;0.0;2018-10-25;2018-10-25
282;CF56S : 1375 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;531181;60603;66555;0.0;2018-10-25;2018-10-25
283;CF56S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;532628;60603;66555;0.0;2018-10-25;2018-10-25
284;CF56S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;534257;71630;2669;0.0;2018-11-06;2018-11-07
285;CF56S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;533375;2669;2678;7.0;2018-11-07;2018-11-07
286;CF56S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;534257;2669;2678;114.0;2018-11-07;2018-11-07
287;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;533210;61320;69419;0.0;2018-11-08;2018-11-08
288;CF56SM : 925 x 576 : H/H : 140G : ST1 : 4D/3F/3B/12T : HACF;533733;69419;70787;0.0;2018-11-08;2018-11-08
289;CF56SM : 925 x 576 : H/H : 140G : ST1 : 4D/3F/3B/12T : HACF;533733;70787;71821;0.0;2018-11-08;2018-11-08
290;CF56SM : 925 x 576 : H/H : 140G : ST1 : 4D/3F/3B/12T : HACF;533733;71821;75435;0.0;2018-11-08;2018-11-08
291;CF56SM : 925 x 576 : H/H : 140G : ST1 : 4D/3F/3B/12T : HACF;533733;75435;75477;0.0;2018-11-08;2018-11-08
292;CF56SM : 925 x 576 : H/H : 140G : ST1 : 4D/3F/3B/12T : HACF;533733;75435;75477;0.0;2018-11-08;2018-11-08
293;CF56SM : 925 x 576 : H/H : 140G : ST1 : 4D/3F/3B/12T : HACF;533733;75477;77263;0.0;2018-11-08;2018-11-08
294;CF56SM : 925 x 576 : H/H : 140G : ST1 : 4D/3F/3B/12T : HACF;533733;75477;77263;0.0;2018-11-08;2018-11-08
295;CF56SM : 925 x 576 : H/H : 140G : ST1 : 4D/3F/3B/12T : HACF;533733;75477;77263;0.0;2018-11-08;2018-11-08
296;CF56S : 1375 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;534327;66306;66551;0.0;2018-11-15;2018-11-15
297;SW56-1 : 1275 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;534126;66551;66578;0.0;2018-11-15;2018-11-15
298;BD30 : 1375 x 676 : H/H : 190M : ST1 : 3D/4F/4B/12T : SA;534159;66578;72195;0.0;2018-11-15;2018-11-15
299;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;533815;83456;3034;76.0;2018-11-21;2018-11-22
300;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;534769;69065;71945;32.0;2018-11-27;2018-11-27
301;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;534072;75843;83446;0.0;2018-11-27;2018-11-27
302;SW56-1 : 1275 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;534760;49099;51356;0.0;2018-11-28;2018-11-28
303;SW56-1 : 1375 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;535639;74574;81282;48.0;2018-12-18;2018-12-18
304;CF76S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : 76SIL;535725;74574;81282;0.0;2018-12-18;2018-12-18
305;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;526870;47070;47125;0.0;2018-04-11;2018-04-11
306;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;526870;47070;47125;0.0;2018-04-11;2018-04-11
307;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;526870;47070;47125;0.0;2018-04-11;2018-04-11
308;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;525828;29423;29452;0.0;2018-03-28;2018-03-28
309;BD30 : 1175 x 676 : H/H : 190M : ST1 : 3D/4F/4B/12T : SA;522277;27472;33920;0.0;2018-01-03;2018-01-03
310;BD30 : 1175 x 676 : H/H : 190M : ST1 : 3D/4F/4B/12T : SA;522277;48628;55800;23.0;2018-01-03;2018-01-03
311;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;522628;17703;43442;150.0;2018-01-04;2018-01-04
312;CF76S : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/2B/12T : 76SIL;521609;43442;54321;108.0;2018-01-04;2018-01-04
313;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;521607;54321;55800;40.0;2018-01-04;2018-01-04
314;SW56-3 : 1375 x 676 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;522476;37917;49500;70.0;2018-01-05;2018-01-05
315;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;522175;44932;48372;0.0;2018-01-08;2018-01-08
316;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;522175;49778;54989;48.0;2018-01-08;2018-01-08
317;CF56S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;522279;41232;55800;87.0;2018-01-09;2018-01-09
318;SW56-3 : 1375 x 676 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;521874;19526;20326;10.0;2018-01-10;2018-01-10
319;SW56-3 : 1175 x 676 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;521872;20326;23397;20.0;2018-01-10;2018-01-10
320;SW56-3 : 1275 x 576 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;521978;23397;26345;49.0;2018-01-10;2018-01-10
321;SW56-1 : 1275 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;521870;26345;28746;35.0;2018-01-10;2018-01-10
322;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;521869;28746;30621;14.0;2018-01-10;2018-01-10
323;SW56-3 : 1275 x 676 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;521873;30621;42572;70.0;2018-01-10;2018-01-10
324;SW56-1 : 1375 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;523215;42572;48047;48.0;2018-01-10;2018-01-10
325;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;522051;48047;50754;14.0;2018-01-10;2018-01-10
326;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;523068;17985;22809;28.0;2018-01-11;2018-01-11
327;SW56-1 : 1375 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;522510;27427;29463;32.0;2018-01-11;2018-01-11
328;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;522508;35372;40281;64.0;2018-01-11;2018-01-11
329;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;522507;40281;44632;32.0;2018-01-11;2018-01-11
330;SW56-1 : 1275 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;522509;44632;46620;0.0;2018-01-11;2018-01-11
331;SW56-1 : 1375 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;522644;28865;31507;32.0;2018-01-12;2018-01-12
332;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;522642;31507;35811;32.0;2018-01-12;2018-01-12
333;SW56-3 : 1275 x 676 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;523070;40177;41710;0.0;2018-01-12;2018-01-12
334;SW56-3 : 1375 x 676 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;522639;29365;31557;28.0;2018-01-15;2018-01-15
335;SW56-3 : 1275 x 676 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;522638;31557;35283;28.0;2018-01-15;2018-01-15
336;SW56-6 : 1175 x 576 : H/H : 190F/H : ST1 : 2D/4F/4B/4T : SA;522846;29642;30421;0.0;2018-01-22;2018-01-22
337;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;523067;30421;33864;0.0;2018-01-22;2018-01-22
338;SW56-3 : 1175 x 576 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;523350;30421;33864;42.0;2018-01-22;2018-01-22
339;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;523354;33864;38571;48.0;2018-01-22;2018-01-22
340;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;523353;38571;45217;64.0;2018-01-22;2018-01-22
341;SW56-6 : 1175 x 576 : H/H : 190F/H : ST1 : 2D/4F/4B/4T : SA;522846;45217;49842;50.0;2018-01-22;2018-01-22
342;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;522459;25200;35365;89.0;2018-01-23;2018-01-23
343;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;523067;35365;46066;80.0;2018-01-23;2018-01-23
344;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;522458;46066;50901;50.0;2018-01-23;2018-01-23
345;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;522460;17901;18565;0.0;2018-01-24;2018-01-24
346;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;522460;27135;38987;132.0;2018-01-24;2018-01-24
347;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;522463;38987;53200;150.0;2018-01-24;2018-01-24
348;SW56-3 : 1175 x 576 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;523069;25273;28725;14.0;2018-01-25;2018-01-25
349;SW56-1 : 1375 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;523690;41283;45937;32.0;2018-01-25;2018-01-25
350;CF56SM : 925 x 576 : H/H : 140G : ST1 : 4D/3F/3B/12T : HACF;523741;25200;25904;0.0;2018-01-26;2018-01-26
351;SW56-3 : 1275 x 676 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;523216;29542;38228;70.0;2018-01-26;2018-01-26
352;SW56-3 : 1175 x 576 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;523682;38228;40509;28.0;2018-01-26;2018-01-26
353;SW56-3 : 1275 x 676 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;523683;40509;46987;28.0;2018-01-26;2018-01-26
354;CF56SM : 925 x 576 : H/H : 140G : ST1 : 4D/3F/3B/12T : HACF;523741;46987;49251;24.0;2018-01-26;2018-01-26
355;CF56S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;523058;25200;26809;0.0;2018-01-29;2018-01-29
356;CF56S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;523058;38227;39432;0.0;2018-01-29;2018-01-29
357;CF56S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;523058;45400;47848;31.0;2018-01-29;2018-01-29
358;CF56S : 1130 x 540 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;523645;47848;52470;48.0;2018-01-29;2018-01-29
359;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;523689;52470;54858;32.0;2018-01-29;2018-01-29
360;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;522465;23872;38913;150.0;2018-01-30;2018-01-30
361;SW56-3 : 1175 x 676 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;523148;42049;48739;0.0;2018-01-30;2018-01-30
362;SW56-3 : 1175 x 676 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;523148;50621;51537;70.0;2018-01-30;2018-01-30
363;SW56-3 : 1275 x 576 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;521943;51537;55800;56.0;2018-01-30;2018-01-30
364;SW56-3 : 1375 x 676 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;523653;38477;38499;0.0;2018-01-31;2018-01-31
365;SW56-3 : 1375 x 676 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;523653;41521;47332;68.0;2018-01-31;2018-01-31
366;SW56-3 : 1175 x 576 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;523459;47332;56915;84.0;2018-01-31;2018-01-31
367;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;522464;18728;26521;54.0;2018-02-01;2018-02-01
368;SW56-1 : 1095 x 676 : H/H : 140G : ST1 : 3D/3F/3B/11T : EA;522923;28633;32245;48.0;2018-02-01;2018-02-01
369;SW56-1 : 1275 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;523479;42057;52292;70.0;2018-02-01;2018-02-01
370;SW56-3 : 1275 x 676 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;523472;52292;55800;0.0;2018-02-01;2018-02-01
371;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;523478;37911;40209;14.0;2018-02-02;2018-02-02
372;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;523146;40209;48907;56.0;2018-02-02;2018-02-02
373;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;523146;26844;26863;0.0;2018-02-05;2018-02-05
374;SW56-1 : 1375 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;523281;26863;31636;48.0;2018-02-05;2018-02-05
375;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;523418;52829;54902;33.0;2018-02-05;2018-02-05
376;CF56SM : 925 x 676 : H/H : 140G : ST1 : 4D/3F/3B/12T : HACF;523742;57285;57298;0.0;2018-02-06;2018-02-06
377;CF56S : 1130 x 540 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;523849;17742;25200;45.0;2018-02-07;2018-02-07
378;CF56S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;523647;25200;35968;96.0;2018-02-07;2018-02-07
379;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;522467;35968;52740;150.0;2018-02-07;2018-02-07
